945033,0.034,-0.1,9.748
945064,0.038,-0.104,9.738
945094,0.018,-0.112,9.728
945124,-0.016,-0.12,9.74
945154,0.004,-0.102,9.73
945184,0.038,-0.11,9.738
945214,0.01,-0.11,9.716
945244,0.026,-0.096,9.742
945275,0.016,-0.106,9.734
945305,0,-0.102,9.742
945335,0,-0.118,9.74
945364,0.03,-0.11,9.726
945394,0.008,-0.116,9.73
945424,0.026,-0.118,9.746
945454,0.014,-0.12,9.732
945484,0.006,-0.118,9.744
945514,0.026,-0.112,9.738
945544,0.004,-0.112,9.748
945574,0.016,-0.106,9.732
945604,0.016,-0.116,9.736
945634,0.02,-0.104,9.744
945665,-0.004,-0.094,9.736
945695,0.028,-0.098,9.738
945725,0.002,-0.11,9.742
945755,0.016,-0.11,9.732
945785,0.024,-0.1,9.726
945815,0.022,-0.116,9.73
945845,0.016,-0.086,9.748
945875,0.02,-0.108,9.724
945905,0.028,-0.112,9.74
945935,0.014,-0.1,9.76
945965,0.002,-0.11,9.734
945995,0.022,-0.112,9.738
946025,0.016,-0.098,9.734
946055,0.024,-0.12,9.732
946085,0.01,-0.112,9.712
946115,0.014,-0.1,9.762
946145,0.02,-0.096,9.728
946175,0.008,-0.108,9.756
946205,0.02,-0.104,9.712
946235,-0.002,-0.124,9.73
946265,0.026,-0.12,9.738
946295,0.022,-0.112,9.754
946325,0.006,-0.1,9.73
946355,0.016,-0.088,9.752
946385,0.02,-0.094,9.73
946415,0.014,-0.118,9.76
946445,0.012,-0.104,9.674
946475,0.006,-0.128,9.634
946505,-0.004,-0.13,9.688
946535,0.004,-0.102,9.878
946565,0.05,-0.028,9.744
946595,0.062,-0.062,9.808
946625,-0.058,-0.22,9.724
946656,0.008,-0.062,9.718
946686,0.02,0.008,9.778
946716,-0.026,-0.174,9.758
946746,0.044,-0.14,9.736
946775,0.088,-0.022,9.71
946805,-0.004,-0.126,9.754
946835,-0.07,-0.126,9.76
946866,0.044,-0.046,9.726
946896,0.066,-0.098,9.722
946926,0.024,-0.202,9.744
946956,0.034,-0.068,9.744
946986,0.022,-0.034,9.742
947016,-0.048,-0.166,9.744
947046,0.064,-0.086,9.762
947077,0.06,-0.07,9.742
947107,-0.012,-0.19,9.726
947137,0.002,-0.128,9.714
947167,0.028,-0.038,9.72
947197,-0.028,-0.152,9.72
947227,0.032,-0.144,9.736
947256,0.046,-0.072,9.766
947286,0.008,-0.128,9.778
947316,-0.002,-0.132,9.762
947347,0.006,-0.062,9.756
947377,0.012,-0.106,9.752
947407,0.008,-0.158,9.74
947437,0.038,-0.076,9.718
947467,-0.01,-0.098,9.738
947497,-0.01,-0.142,9.748
947527,0.034,-0.088,9.752
947557,0.07,-0.12,9.75
947587,0.006,-0.132,9.726
947617,-0.004,-0.076,9.714
947647,0.032,-0.092,9.726
947677,0.002,-0.134,9.726
947707,0.026,-0.118,9.712
947737,0.042,-0.088,9.74
947767,0.014,-0.122,9.732
947797,-0.006,-0.108,9.748
947827,0.01,-0.114,9.712
947857,0.002,-0.118,9.688
947887,0.026,-0.128,9.716
947917,0.004,-0.106,9.742
947947,0.016,-0.094,9.722
947977,0.02,-0.136,9.668
948007,0.042,-0.118,9.708
948037,0.026,-0.088,9.782
948067,-0.008,-0.092,9.744
948097,0.002,-0.11,9.708
948127,0.016,-0.118,9.706
948157,0.03,-0.124,9.756
948187,0.01,-0.122,9.75
948217,0.02,-0.116,9.724
948248,0.004,-0.086,9.726
948278,0.032,-0.12,9.748
948308,0.052,-0.104,9.724
948338,0.046,-0.124,9.714
948368,0.004,-0.104,9.726
948398,-0.004,-0.1,9.718
948428,0,-0.092,9.744
948457,0.036,-0.132,9.734
948487,0.066,-0.118,9.72
948517,0.026,-0.122,9.74
948547,-0.016,-0.102,9.762
948577,-0.004,-0.12,9.754
948607,0.03,-0.138,9.744
948637,0.026,-0.122,9.754
948667,0.028,-0.124,9.742
948697,0.008,-0.116,9.756
948727,0.018,-0.128,9.722
948758,0.002,-0.118,9.736
948788,0.046,-0.13,9.736
948818,0.038,-0.13,9.73
948848,0.008,-0.122,9.744
948878,0.008,-0.116,9.742
948908,0.012,-0.12,9.748
948938,0.032,-0.144,9.75
948968,0.018,-0.166,9.756
948998,-0.006,-0.106,9.738
949028,0.022,-0.134,9.746
949058,0.002,-0.12,9.718
949088,0.014,-0.128,9.718
949118,0.026,-0.11,9.732
949148,0.024,-0.148,9.732
949178,0.002,-0.11,9.748
949208,0.014,-0.122,9.746
949238,0.014,-0.13,9.73
949268,0.016,-0.126,9.734
949298,0.016,-0.136,9.706
949328,0.028,-0.128,9.742
949358,0.02,-0.14,9.738
949388,0.024,-0.112,9.724
949418,0.032,-0.104,9.748
949448,0.012,-0.13,9.742
949478,0.004,-0.13,9.744
949508,0.016,-0.122,9.732
949538,0.028,-0.142,9.732
949569,-0.004,-0.128,9.736
949599,0.018,-0.136,9.726
949629,0,-0.124,9.732
949659,0.004,-0.134,9.724
949689,0.02,-0.13,9.746
949719,0.022,-0.136,9.744
949749,0.004,-0.136,9.746
949779,0.004,-0.138,9.726
949809,0.006,-0.128,9.73
949839,0.038,-0.116,9.726
949869,0.014,-0.13,9.738
949899,0.016,-0.102,9.74
949929,0.024,-0.118,9.73
949959,0.01,-0.104,9.736
949989,0.022,-0.136,9.724
950019,0.02,-0.118,9.726
950049,0.022,-0.114,9.74
950079,0.016,-0.126,9.724
950109,0,-0.116,9.754
950139,0.006,-0.116,9.764
950169,0.022,-0.13,9.738
950199,0.024,-0.136,9.736
950229,0.01,-0.13,9.756
950259,0.022,-0.118,9.746
950289,0.018,-0.116,9.736
950319,0.012,-0.124,9.748
950349,0.008,-0.116,9.718
950379,0.004,-0.112,9.742
950409,0,-0.13,9.724
950439,0.014,-0.13,9.72
950470,0.028,-0.116,9.74
950500,0.026,-0.124,9.738
950530,0.01,-0.126,9.734
950560,0.006,-0.134,9.734
950590,0.02,-0.118,9.738
950620,0.032,-0.114,9.736
950650,0.002,-0.118,9.728
950680,0.02,-0.128,9.734
950710,-0.002,-0.116,9.756
950740,0,-0.11,9.736
950770,0.018,-0.122,9.726
950800,0,-0.122,9.73
950830,0.022,-0.146,9.736
950860,0,-0.134,9.724
950890,0.026,-0.138,9.722
950920,0.02,-0.142,9.732
950950,0.012,-0.124,9.748
950980,0.02,-0.14,9.726
951010,0.024,-0.132,9.744
951040,0.018,-0.134,9.756
951070,0.04,-0.134,9.75
951100,0.026,-0.142,9.738
951130,0.018,-0.132,9.742
951160,0.004,-0.118,9.736
951190,0.02,-0.134,9.73
951220,0.008,-0.124,9.744
951250,0.02,-0.136,9.726
951280,0.022,-0.124,9.742
951310,0.02,-0.122,9.72
951340,0.02,-0.128,9.744
951371,0.002,-0.134,9.748
951401,0.02,-0.114,9.748
951431,0,-0.118,9.742
951461,0.012,-0.126,9.746
951491,0.02,-0.11,9.746
951521,0.03,-0.128,9.73
951551,0.02,-0.112,9.738
951581,0.004,-0.124,9.764
951611,0,-0.118,9.762
951641,0.022,-0.112,9.742
951671,0.032,-0.126,9.74
951701,0.026,-0.134,9.732
951731,0.022,-0.104,9.734
951761,0.006,-0.132,9.724
951791,0.008,-0.12,9.728
951821,0.018,-0.134,9.72
951851,0.018,-0.128,9.762
951881,0.02,-0.108,9.742
951911,-0.008,-0.086,9.766
951941,0,-0.116,9.732
951972,0.012,-0.124,9.736
952002,0.026,-0.126,9.73
952032,0.008,-0.114,9.726
952062,-0.018,-0.122,9.718
952092,-0.002,-0.122,9.724
952122,0.02,-0.118,9.738
952151,0.034,-0.124,9.73
952181,0.014,-0.11,9.74
952211,0.002,-0.116,9.726
952241,0.012,-0.112,9.722
952272,0.01,-0.128,9.736
952302,0.014,-0.124,9.74
952332,0.004,-0.114,9.722
952361,0.05,-0.11,9.754
952391,0.004,-0.116,9.74
952421,0.036,-0.132,9.736
952451,0.016,-0.112,9.706
952481,0.02,-0.112,9.738
952511,0.018,-0.128,9.716
952541,0.074,-0.134,9.76
952572,-0.004,-0.124,9.752
952602,-0.03,-0.08,9.738
952632,0.026,-0.098,9.7
952662,0.05,-0.146,9.706
952692,0.06,-0.172,9.72
952722,0,-0.08,9.748
952752,-0.032,-0.11,9.724
952782,-0.036,-0.136,9.744
952812,0.062,-0.124,9.726
952842,0.076,-0.138,9.78
952872,-0.02,-0.134,9.724
952902,-0.014,-0.112,9.734
952932,-0.002,-0.082,9.738
952962,0.062,-0.186,9.75
952992,0.078,-0.14,9.724
953022,-0.01,-0.092,9.714
953052,-0.038,-0.096,9.768
953082,-0.052,-0.096,9.736
953112,0.084,-0.13,9.734
953142,0.1,-0.142,9.76
953172,0.026,-0.192,9.752
953202,-0.068,-0.028,9.736
953232,-0.022,-0.088,9.73
953263,0.03,-0.16,9.732
953293,0.114,-0.192,9.736
953323,0.032,-0.088,9.758
953354,-0.048,-0.098,9.72
953384,-0.02,-0.092,9.754
953414,0.12,-0.126,9.76
953444,0.04,-0.162,9.732
953473,-0.038,-0.104,9.736
953503,0.002,-0.05,9.732
953533,-0.01,-0.098,9.736
953563,0.048,-0.162,9.75
953593,0.038,-0.064,9.726
953623,0.018,-0.106,9.712
953653,-0.05,-0.12,9.742
953683,0.05,-0.116,9.75
953713,0.04,-0.1,9.752
953743,-0.06,-0.128,9.742
953773,0.02,-0.106,9.736
953803,0.074,-0.104,9.732
953833,0.008,-0.168,9.744
953863,-0.004,-0.076,9.738
953893,0.028,-0.096,9.75
953923,0.028,-0.152,9.732
953953,0.082,-0.166,9.726
953983,-0.022,-0.052,9.74
954013,-0.014,-0.112,9.73
954043,0.022,-0.158,9.736
954074,0.038,-0.128,9.714
954104,0.008,-0.136,9.748
954134,-0.022,-0.094,9.728
954164,0.052,-0.124,9.738
954194,0.03,-0.14,9.736
954224,-0.02,-0.13,9.722
954254,0.01,-0.1,9.72
954284,0.04,-0.15,9.738
954314,0.004,-0.16,9.75
954344,-0.01,-0.076,9.75
954375,0.006,-0.126,9.736
954405,0.038,-0.17,9.748
954435,-0.004,-0.13,9.736
954465,0.012,-0.08,9.728
954495,0.004,-0.122,9.732
954525,-0.004,-0.17,9.732
954555,0.034,-0.122,9.74
954585,0.014,-0.084,9.736
954615,0.052,-0.174,9.732
954645,-0.038,-0.098,9.748
954675,0.036,-0.07,9.73
954705,0.042,-0.158,9.714
954735,0.004,-0.19,9.72
954765,0.036,-0.092,9.738
954795,-0.022,-0.128,9.716
954825,0.062,-0.166,9.72
954854,0.07,-0.11,9.748
954884,0.04,-0.12,9.732
954914,-0.052,-0.11,9.716
954945,0.002,-0.1,9.752
954975,0,-0.086,9.742
955005,0.036,-0.186,9.73
955035,0.034,-0.12,9.722
955065,0.04,-0.086,9.728
955095,-0.028,-0.104,9.728
955125,-0.02,-0.118,9.74
955155,0.04,-0.11,9.74
955185,0.032,-0.13,9.742
955215,0.012,-0.154,9.724
955245,-0.02,-0.092,9.722
955275,0.016,-0.13,9.738
955305,0.008,-0.136,9.732
955335,0.076,-0.118,9.74
955365,-0.006,-0.114,9.708
955395,-0.012,-0.148,9.744
955425,-0.008,-0.122,9.726
955455,0.044,-0.116,9.748
955485,0.022,-0.146,9.72
955515,0.012,-0.148,9.73
955545,0,-0.11,9.724
955575,-0.016,-0.124,9.742
955605,0.026,-0.128,9.742
955635,0.042,-0.11,9.724
955665,0.048,-0.142,9.754
955695,-0.008,-0.126,9.742
955725,0,-0.114,9.72
955755,-0.006,-0.126,9.738
955785,0.006,-0.142,9.738
955815,0.04,-0.122,9.726
955846,0.022,-0.15,9.744
955876,0.006,-0.114,9.732
955906,0.018,-0.122,9.726
955936,0.004,-0.118,9.754
955965,0.014,-0.1,9.708
955995,0.04,-0.112,9.726
956025,0.028,-0.128,9.73
956056,0,-0.14,9.736
956086,-0.014,-0.092,9.708
956116,0.016,-0.122,9.72
956145,0.032,-0.148,9.742
956175,0.004,-0.106,9.724
956205,0,-0.104,9.742
956235,0,-0.13,9.73
956266,0.046,-0.166,9.742
956296,0.02,-0.15,9.748
956326,-0.042,-0.102,9.722
956355,-0.004,-0.116,9.728
956385,0.024,-0.112,9.732
956415,0.074,-0.174,9.734
956446,0.014,-0.136,9.724
956476,-0.008,-0.118,9.748
956506,-0.08,-0.078,9.73
956536,0.028,-0.13,9.746
956566,0.07,-0.136,9.744
956596,0.092,-0.176,9.726
956626,-0.078,-0.07,9.724
956655,-0.002,-0.076,9.736
956685,0.024,-0.136,9.714
956715,0.092,-0.186,9.73
956746,0.062,-0.13,9.738
956776,-0.036,-0.084,9.734
956806,-0.044,-0.134,9.762
956836,0.024,-0.096,9.72
956867,0.078,-0.164,9.728
956897,0.028,-0.136,9.73
956927,0.026,-0.128,9.736
956956,-0.03,-0.092,9.748
956986,-0.012,-0.13,9.738
957016,0.046,-0.13,9.74
957046,0.058,-0.134,9.724
957076,-0.002,-0.126,9.732
957106,-0.022,-0.128,9.75
957136,0.018,-0.088,9.73
957166,0.05,-0.144,9.736
957196,0.05,-0.146,9.766
957226,0,-0.1,9.72
957257,-0.018,-0.12,9.748
957287,-0.012,-0.12,9.724
957317,0.05,-0.126,9.738
957347,0.05,-0.118,9.738
957377,0.014,-0.13,9.742
957407,-0.026,-0.064,9.746
957437,-0.04,-0.096,9.73
957468,0.004,-0.128,9.736
957498,0.098,-0.15,9.766
957528,0.026,-0.128,9.736
957557,-0.02,-0.104,9.754
957587,-0.036,-0.07,9.732
957617,0.022,-0.114,9.718
957647,0.062,-0.156,9.734
957677,0.008,-0.094,9.744
957707,0,-0.098,9.754
957737,-0.01,-0.134,9.742
957767,-0.034,-0.142,9.754
957797,0.034,-0.106,9.734
957827,0.038,-0.146,9.744
957857,0.064,-0.168,9.746
957887,-0.036,-0.068,9.724
957917,0.016,-0.084,9.74
957948,0.026,-0.144,9.714
957978,0.012,-0.138,9.714
958008,0.006,-0.088,9.736
958038,-0.002,-0.128,9.744
958068,-0.016,-0.166,9.732
958098,-0.008,-0.058,9.712
958128,0.086,-0.162,9.72
958158,-0.004,-0.14,9.754
958188,0.016,-0.14,9.74
958218,-0.016,-0.046,9.724
958248,0.034,-0.154,9.732
958278,0.058,-0.158,9.734
958308,0.002,-0.076,9.714
958338,0.032,-0.13,9.752
958368,-0.034,-0.134,9.724
958398,0.01,-0.124,9.748
958428,0,-0.082,9.72
958458,0.036,-0.176,9.726
958488,0.022,-0.124,9.742
958518,-0.018,-0.088,9.738
958548,0.012,-0.108,9.738
958578,0.038,-0.138,9.732
958608,0.018,-0.134,9.748
958638,0.004,-0.11,9.724
958669,-0.036,-0.114,9.754
958699,0.032,-0.136,9.708
958729,0.008,-0.146,9.73
958759,0.002,-0.11,9.742
958789,-0.004,-0.13,9.732
958819,-0.006,-0.146,9.732
958849,0.018,-0.136,9.728
958879,0.026,-0.132,9.76
958909,0.038,-0.134,9.732
958939,0,-0.116,9.744
958969,-0.05,-0.102,9.724
958999,0.038,-0.134,9.734
959029,0.006,-0.13,9.736
959059,0.032,-0.152,9.708
959089,0.014,-0.1,9.714
959119,0.004,-0.124,9.724
959149,0.026,-0.15,9.752
959179,-0.004,-0.106,9.744
959209,-0.008,-0.094,9.752
959239,0.052,-0.146,9.744
959269,0.02,-0.134,9.738
959299,0.016,-0.116,9.732
959329,0.002,-0.102,9.728
959359,0.03,-0.146,9.698
959389,0.046,-0.122,9.734
959419,-0.02,-0.1,9.714
959450,0.016,-0.118,9.74
959480,0.02,-0.146,9.73
959510,0.032,-0.124,9.726
959540,0.034,-0.116,9.75
959570,0.018,-0.114,9.746
959600,0.038,-0.128,9.756
959630,-0.006,-0.144,9.726
959660,0.01,-0.094,9.734
959690,0.038,-0.122,9.746
959720,0.01,-0.124,9.738
959750,0.032,-0.148,9.76
959780,0.018,-0.106,9.748
959810,0.038,-0.142,9.742
959840,0.034,-0.118,9.724
959870,0.004,-0.136,9.744
959900,-0.01,-0.12,9.714
959930,0.034,-0.142,9.738
959959,0.008,-0.112,9.722
959989,0.022,-0.142,9.732
960019,-0.008,-0.082,9.704
960050,0.034,-0.122,9.72
960080,0.038,-0.154,9.75
960110,-0.028,-0.116,9.712
960140,0.022,-0.118,9.726
960171,0.018,-0.15,9.72
960201,0.024,-0.13,9.756
960231,0.022,-0.122,9.748
960260,-0.004,-0.122,9.726
960290,0.022,-0.16,9.738
960320,0.02,-0.118,9.726
960350,0.012,-0.11,9.738
960380,-0.016,-0.134,9.754
960410,0.02,-0.098,9.738
960440,0.016,-0.11,9.746
960471,0.028,-0.148,9.754
960501,0.03,-0.118,9.734
960531,0.014,-0.11,9.734
960560,0.002,-0.158,9.746
960590,0.008,-0.144,9.72
960620,0.026,-0.124,9.718
960650,-0.004,-0.116,9.752
960680,0.016,-0.14,9.752
960710,0.012,-0.118,9.738
960740,0.004,-0.134,9.744
960771,0.01,-0.142,9.732
960801,0.022,-0.13,9.742
960831,0.012,-0.124,9.714
960861,0.018,-0.136,9.718
960891,0.028,-0.112,9.738
960921,0.018,-0.138,9.734
960951,0.022,-0.14,9.738
960981,0.026,-0.126,9.746
961011,0.022,-0.122,9.746
961041,0.004,-0.146,9.75
961071,0.018,-0.136,9.75
961101,0.016,-0.116,9.716
961131,0.024,-0.116,9.708
961161,0.034,-0.128,9.744
961191,0.022,-0.134,9.732
961221,-0.008,-0.1,9.712
961252,-0.004,-0.12,9.742
961282,0.02,-0.116,9.72
961312,0.048,-0.154,9.718
961342,0.022,-0.124,9.728
961371,-0.002,-0.098,9.738
961401,0.008,-0.11,9.738
961431,-0.024,-0.116,9.742
961462,0.01,-0.14,9.738
961492,0.032,-0.09,9.724
961522,0.088,-0.186,9.748
961553,-0.032,-0.104,9.714
961583,-0.022,-0.1,9.744
961613,-0.028,-0.118,9.74
961643,0.044,-0.184,9.73
961672,0.054,-0.088,9.726
961702,0.032,-0.122,9.75
961732,-0.02,-0.124,9.726
961763,0.026,-0.122,9.748
961793,0.02,-0.112,9.758
961823,0.004,-0.124,9.74
961853,0.052,-0.14,9.72
961883,0,-0.106,9.73
961913,0.008,-0.146,9.754
961943,-0.014,-0.104,9.738
961973,0.068,-0.172,9.726
962003,-0.032,-0.114,9.724
962033,0.01,-0.11,9.74
962063,0.004,-0.106,9.734
962093,0.028,-0.166,9.742
962123,0.028,-0.092,9.72
962153,0.036,-0.12,9.738
962183,0.04,-0.136,9.742
962213,0.01,-0.136,9.75
962243,0,-0.116,9.72
962273,0,-0.094,9.738
962303,0.058,-0.14,9.762
962333,0.032,-0.118,9.718
962363,0.018,-0.128,9.72
962393,-0.006,-0.088,9.732
962423,0.044,-0.122,9.732
962453,0.046,-0.134,9.742
962483,0.016,-0.134,9.72
962513,-0.01,-0.118,9.732
962543,-0.012,-0.116,9.726
962573,0.02,-0.13,9.736
962603,0.026,-0.128,9.742
962633,0.034,-0.116,9.752
962663,0.022,-0.134,9.756
962693,0.01,-0.122,9.738
962723,0.02,-0.106,9.756
962754,0.016,-0.144,9.726
962784,0.008,-0.13,9.76
962814,0.008,-0.122,9.72
962844,0.01,-0.11,9.728
962874,0.032,-0.118,9.73
962904,0.038,-0.154,9.73
962934,0.014,-0.112,9.708
962964,0.028,-0.128,9.732
962994,-0.002,-0.132,9.754
963024,0.012,-0.144,9.72
963054,0.03,-0.106,9.74
963084,0.04,-0.134,9.754
963114,0.026,-0.142,9.746
963144,-0.004,-0.068,9.724
963174,0.026,-0.092,9.748
963204,-0.004,-0.134,9.736
963234,0.058,-0.144,9.732
963264,0.006,-0.1,9.728
963294,0.014,-0.134,9.736
963324,0.024,-0.146,9.754
963355,0.02,-0.128,9.722
963385,0.028,-0.116,9.75
963415,0.028,-0.128,9.742
963445,0.008,-0.112,9.724
963475,0.014,-0.13,9.712
963505,0.016,-0.124,9.73
963535,0.036,-0.13,9.732
963565,0.026,-0.116,9.724
963595,0.016,-0.116,9.744
963625,-0.004,-0.106,9.738
963655,0.026,-0.124,9.72
963685,0.032,-0.154,9.756
963715,0.032,-0.124,9.728
963745,-0.002,-0.11,9.742
963775,-0.004,-0.102,9.724
963805,0.008,-0.108,9.75
963835,0.014,-0.122,9.736
963865,0.034,-0.13,9.742
963895,0.022,-0.128,9.738
963925,0.014,-0.088,9.72
963955,0.04,-0.124,9.742
963985,0.032,-0.134,9.724
964015,0.026,-0.118,9.728
964045,0.008,-0.102,9.764
964075,0.014,-0.148,9.712
964105,0.016,-0.146,9.736
964135,0.016,-0.104,9.74
964166,0.032,-0.112,9.724
964196,0.028,-0.114,9.738
964226,-0.002,-0.134,9.726
964256,0.02,-0.112,9.738
964286,0.006,-0.112,9.722
964316,0.008,-0.118,9.754
964346,0.018,-0.128,9.754
964376,0.018,-0.118,9.722
964406,0.004,-0.1,9.752
964436,0.004,-0.132,9.722
964466,0.016,-0.132,9.716
964496,0.032,-0.13,9.736
964526,0.024,-0.132,9.73
964556,0.014,-0.114,9.776
964586,0.004,-0.118,9.708
964616,0.038,-0.114,9.754
964646,0.008,-0.11,9.736
964676,0.022,-0.142,9.73
964706,0.026,-0.12,9.736
964736,0.012,-0.14,9.722
964766,0.028,-0.112,9.748
964796,0.016,-0.136,9.754
964826,0.044,-0.122,9.764
964856,0.014,-0.134,9.732
964886,0.02,-0.128,9.736
964916,0.014,-0.128,9.756
964946,0.014,-0.116,9.748
964976,0.02,-0.136,9.76
965006,0.034,-0.106,9.728
965036,0.014,-0.128,9.744
965066,0.002,-0.14,9.714
965096,0.022,-0.142,9.712
965126,0.02,-0.11,9.7
965156,0.028,-0.124,9.728
965186,0.028,-0.098,9.73
965216,0,-0.11,9.736
965247,0.004,-0.112,9.756
965277,0.014,-0.118,9.736
965307,0.028,-0.136,9.742
965337,0.028,-0.118,9.742
965367,0.012,-0.14,9.762
965397,0.008,-0.116,9.736
965427,0,-0.112,9.758
965456,0,-0.128,9.748
965486,0.034,-0.144,9.746
965516,0.044,-0.134,9.76
965548,0.004,-0.142,9.728
965578,0.002,-0.12,9.728
965608,0.014,-0.112,9.74
965638,0.026,-0.12,9.744
965667,0.038,-0.146,9.742
965697,0.02,-0.106,9.746
965727,0,-0.128,9.738
965757,0,-0.142,9.732
965787,0.032,-0.132,9.732
965817,0.026,-0.124,9.736
965847,0.018,-0.122,9.724
965877,0.002,-0.116,9.756
965907,-0.004,-0.11,9.736
965937,0.01,-0.114,9.722
965967,0.018,-0.134,9.716
965997,0.02,-0.114,9.746
966027,0.002,-0.12,9.744
966057,0.004,-0.112,9.746
966087,0.008,-0.116,9.742
966117,0.014,-0.136,9.73
966147,0.03,-0.14,9.73
966177,0.016,-0.112,9.73
966207,-0.002,-0.116,9.728
966237,0.008,-0.124,9.72
966268,0.022,-0.126,9.732
966298,0.026,-0.128,9.742
966328,0.008,-0.118,9.752
966358,0.02,-0.124,9.744
966388,0.008,-0.114,9.736
966418,0.02,-0.146,9.742
966448,0.014,-0.128,9.72
966478,0,-0.122,9.724
966508,0.028,-0.114,9.756
966538,0.004,-0.128,9.728
966568,0.022,-0.136,9.744
966598,-0.01,-0.122,9.754
966628,0.014,-0.102,9.746
966658,-0.002,-0.112,9.756
966688,0.034,-0.136,9.73
966718,0.02,-0.112,9.744
966748,0.01,-0.134,9.73
966778,0.014,-0.106,9.738
966808,0.01,-0.118,9.752
966838,0.02,-0.142,9.714
966868,0.006,-0.124,9.732
966898,0.036,-0.122,9.754
966928,0.016,-0.122,9.736
966959,0,-0.116,9.742
966989,0.004,-0.13,9.714
967019,0.008,-0.134,9.732
967049,0.028,-0.12,9.758
967079,0.028,-0.122,9.732
967109,-0.006,-0.126,9.748
967139,0.004,-0.14,9.726
967169,0.01,-0.122,9.744
967199,0.016,-0.138,9.736
967229,0.04,-0.142,9.74
967259,0.016,-0.134,9.754
967289,0.016,-0.116,9.728
967319,0.018,-0.124,9.72
967349,0.03,-0.128,9.748
967379,0.008,-0.124,9.744
967409,0.022,-0.126,9.72
967439,-0.008,-0.106,9.75
967469,-0.01,-0.122,9.756
967499,0.042,-0.086,9.944
967529,-0.012,-0.196,9.708
967560,0.034,-0.154,9.512
967590,0.022,-0.072,9.592
967620,0.032,-0.116,9.754
967650,-0.054,-0.126,9.74
967680,0.02,-0.118,9.67
967710,0.02,-0.088,9.782
967740,0.04,-0.18,9.854
967770,0.014,-0.1,9.778
967800,0.01,-0.076,9.67
967830,-0.01,-0.118,9.73
967860,-0.008,-0.124,9.778
967890,0.094,-0.102,9.728
967920,0.022,-0.144,9.694
967950,-0.01,-0.152,9.828
967980,-0.018,-0.062,9.806
968010,0.034,-0.138,9.826
968040,0.026,-0.164,9.716
968070,0.082,-0.132,9.726
968100,-0.01,-0.08,9.766
968130,-0.008,-0.132,9.76
968160,-0.006,-0.09,9.712
968190,0.044,-0.136,9.714
968220,0.046,-0.168,9.72
968250,0.032,-0.148,9.768
968280,-0.028,-0.08,9.738
968310,0,-0.136,9.732
968340,0.026,-0.124,9.754
968370,0.068,-0.11,9.742
968400,0.028,-0.124,9.768
968430,0.022,-0.106,9.86
968460,0.014,-0.1,10.042
968490,-0.008,-0.116,9.894
968520,0.012,-0.106,9.402
968551,0.026,-0.14,9.214
968581,-0.012,-0.184,9.602
968611,0.014,-0.116,9.932
968641,0.002,-0.068,9.948
968670,0.03,-0.156,9.864
968700,0.038,-0.18,9.89
968730,0.056,-0.078,9.896
968761,0.002,-0.146,9.78
968791,-0.032,-0.14,9.616
968821,0.032,-0.098,9.572
968850,0.058,-0.122,9.738
968880,0.02,-0.158,9.748
968910,0.014,-0.068,9.756
968940,0.01,-0.128,9.65
968971,0.004,-0.17,9.722
969001,0.062,-0.112,9.816
969031,0.03,-0.104,9.822
969061,-0.016,-0.16,9.726
969091,0.016,-0.112,9.724
969121,0.036,-0.094,9.774
969151,0,-0.158,9.766
969181,0.02,-0.134,9.692
969211,0.01,-0.08,9.698
969241,0,-0.144,9.76
969271,0,-0.136,9.742
969301,0.032,-0.1,9.72
969331,0.004,-0.148,9.708
969361,0,-0.142,9.718
969391,0.032,-0.106,9.74
969421,0.044,-0.146,9.746
969451,0.002,-0.138,9.71
969481,0,-0.094,9.726
969511,0,-0.1,9.732
969541,0.022,-0.154,9.748
969571,0.032,-0.118,9.734
969601,0.044,-0.122,9.748
969631,-0.01,-0.128,9.744
969661,-0.01,-0.128,9.736
969692,0.044,-0.118,9.74
969722,0.028,-0.14,9.72
969752,0,-0.142,9.728
969782,0.016,-0.07,9.732
969812,0.014,-0.15,9.728
969842,0.026,-0.134,9.732
969872,0.028,-0.092,9.736
969902,0.018,-0.138,9.762
969932,0.01,-0.146,9.73
969962,0.016,-0.082,9.724
969993,0.03,-0.14,9.75
970023,0,-0.146,9.716
970053,0.02,-0.112,9.718
970082,0.026,-0.114,9.686
970112,-0.016,-0.136,9.706
970142,0.016,-0.116,9.764
970172,0.01,-0.106,9.804
970202,0.036,-0.122,9.796
970232,0.024,-0.154,9.764
970262,0.004,-0.08,9.736
970292,0.022,-0.128,9.748
970322,0.022,-0.154,9.748
970352,0.042,-0.128,9.762
970383,0.014,-0.114,9.748
970413,-0.03,-0.152,9.752
970443,0.028,-0.114,9.728
970473,0.062,-0.096,9.748
970503,0.034,-0.186,9.716
970533,0.052,-0.108,9.726
970563,-0.008,-0.086,9.72
970593,-0.014,-0.148,9.726
970623,0.02,-0.13,9.748
970653,0.068,-0.1,9.744
970683,0.022,-0.116,9.742
970713,-0.022,-0.096,9.712
970743,-0.01,-0.084,9.732
970773,0.026,-0.142,9.74
970803,0.032,-0.11,9.748
970833,0.02,-0.084,9.732
970863,0,-0.096,9.736
970893,-0.004,-0.13,9.738
970923,0.012,-0.116,9.746
970953,0.038,-0.114,9.746
970983,0.022,-0.112,9.728
971013,-0.016,-0.086,9.732
971043,0.004,-0.078,9.73
971074,0.024,-0.112,9.742
971104,0.026,-0.116,9.732
971134,0.028,-0.112,9.724
